Fecha,Hora,Jornada,Equipo,Especie,Tratamiento,Micrositio,Orientación,Semillas/Hoyo,Protector,Sustrato,Lat,Lng,Golpes,Notas,Foto URL
20/12/2025,10:51:13,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Viva,Este,1,No,No,38.286645,-0.7571683,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FsUI0pc2vGp2xZSxPbQBg.jpg?alt=media&token=2a53e284-dab2-4a34-9dc6-f3a240d47feb
20/12/2025,10:51:08,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,2,No,No,38.2865042,-0.7572058,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FsmZT58N1M24LTfhcmfJy.jpg?alt=media&token=05159d13-ed56-46ed-97b7-a663524d4131
20/12/2025,10:51:08,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FoiRH5DqxJOJaTiIGEUPr.jpg?alt=media&token=460320bf-c1bd-4790-b736-342ccf6ea650
20/12/2025,10:50:44,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FKNiPT74tr05SRoIqq9fJ.jpg?alt=media&token=92ff344c-ab9f-489c-a9d6-4351af6c4aba
20/12/2025,10:50:16,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fp889fsXxHjD7ujqTWE3p.jpg?alt=media&token=3929a782-90d1-4325-9269-4aad3fca948f
20/12/2025,10:49:44,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F6SxZFw6kX9aIkjNb7P8a.jpg?alt=media&token=f83addd1-0d7c-46f5-ac34-fb6533e6c0f3
20/12/2025,10:49:03,0C75tonmZQtEmIslT396,Elena y Javi,Algarrobo ,Hidroprimig,Nodriza Viva,Norte,1,No,No,38.28644541242762,-0.7569923836243255,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FI1G2OeGsrYN6ED6Zv4Zu.jpg?alt=media&token=367f7b1b-11e9-44d5-9c41-1a0fa61b7dad
20/12/2025,10:48:41,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A 1T 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2Fe4O0bTI0k7kRoX55EprH.jpg?alt=media&token=06c3bf8b-763d-4266-b3d4-02954be2d771
20/12/2025,10:47:11,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Este,1,No,No,,,1,"1A + 1T + 2B",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FmT0OcEpAXcEQeL5Acoqp.jpg?alt=media&token=99ae4b5a-fadc-4a01-9c7b-2e7366a5d24f
20/12/2025,10:46:39,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.28642,-0.7574668,1,"",
20/12/2025,10:46:30,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864198,-0.7574679,1,"",
20/12/2025,10:46:21,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864142,-0.7574793,1,"",
20/12/2025,10:46:13,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2864214,-0.7574675,1,"",
20/12/2025,10:46:01,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.286315,-0.7570483,1,"",
20/12/2025,10:46:00,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,1,No,No,38.2865667,-0.757125,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FVk3GyUCDbvUJNziXiEh5.jpg?alt=media&token=83b4cf5e-4fc5-4f16-900f-89f39c0a62ee
20/12/2025,10:45:57,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Nodriza Viva,Norte,1,No,No,,,1,"1 Alg",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F0IoRJvJzzj2VCD15ey8i.jpg?alt=media&token=1787aa6d-ecc3-49f0-8e8c-4060889a310c
20/12/2025,10:45:48,0C75tonmZQtEmIslT396,Belén y Rubén ,Tetraclinis,Hidropriming 72h,Nodriza Muerta,Norte,2,No,No,38.2863233,-0.7571183,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FG6EM7Le2eUh0HRjLFUqQ.jpg?alt=media&token=a469d3b7-ee4f-492f-8005-f323e3b0e1e8
20/12/2025,10:43:25,0C75tonmZQtEmIslT396,Rober y Leslie,Algarrobo ,Hidroprimig,Nodriza Muerta,Este,3,No,No,38.286555,-0.757175,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FhkcjTXSNokPbAny7FbZm.jpg?alt=media&token=02f2c75e-c585-4421-aeb1-87f09adec730
20/12/2025,10:41:07,0C75tonmZQtEmIslT396,Sergio y Clara,Encina,Pregerminado 72h,Nodriza Muerta,Sur,2,No,No,38.306479,-0.7445185,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FhAE9zNAIh0XqZauaDh2m.jpg?alt=media&token=7606b3d1-1b3f-400c-9779-0e4d4d7b4e69
20/12/2025,10:39:50,0C75tonmZQtEmIslT396,Sergio y Clara,Encina,Pregerminado 72h,Nodriza Muerta,Este,2,No,No,38.3021742,-0.7480826,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FCpK1zHGySxYZhXEupMVN.jpg?alt=media&token=e2884db1-e48f-4df5-9439-d85b6cd66c54
20/12/2025,10:39:14,0C75tonmZQtEmIslT396,Sergio y Clara,Encina,Pregerminado 72h,Nodriza Muerta,Norte,2,No,No,38.306479,-0.7445185,1,"Micrositio 1
Codigo cordel negro:
Numero de nudos = numero de golpes
Lazo simple =  coscoja
Lazo doble = encina
3 piedras de señalizacion de cadagolpe

",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FrTOkYJhtmpYxOPXZT24I.jpg?alt=media&token=e262cf39-62f1-4d8d-a47f-f9f3a39ccd25
20/12/2025,10:38:46,0C75tonmZQtEmIslT396,Aaron y Olivier,Tetraclinis,Hidropriming 72h,Alcorque,Este,1,No,No,,,1,"1 algarrobo + 1 tetraclinis + 2 bolinas",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F2JItti6NT7UKWX7nKSg9.jpg?alt=media&token=418cd632-edb2-4834-852c-998ae983ccf6
20/12/2025,10:36:30,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,2,No,No,38.2866261,-0.7572029,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FJE3p6cf3uvyS7Z5sQqAR.jpg?alt=media&token=a0b5bd68-6a2a-41f4-9a0f-b7969ec1828b
20/12/2025,10:35:34,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,2,No,No,38.2864758,-0.7571706,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F7kh7fJvUyRgy1X82QhyE.jpg?alt=media&token=6be4dbf9-28dd-4ae5-ae34-d03e8a4829de
20/12/2025,10:34:25,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Alcorque,Oeste,2,No,No,38.2866445,-0.7570852,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2F2KTTluiOJwbLEdDGwg3Z.jpg?alt=media&token=4bf4bdb9-9ba1-4b9f-8b4a-aba3bee0f204
20/12/2025,10:33:17,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Oeste,2,No,No,38.2866445,-0.7570852,1,"",
20/12/2025,10:32:29,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,2,No,No,38.2866632,-0.7572031,1,"",
20/12/2025,10:32:01,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,2,No,No,38.28649,-0.7572407,1,"",
20/12/2025,10:31:33,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,2,No,No,38.2864906,-0.7571428,1,"",
20/12/2025,10:31:17,0C75tonmZQtEmIslT396,Belén y Rubén ,Algarrobo ,Hidroprimig,Nodriza Muerta,Norte,2,No,No,38.2864623,-0.7571615,1,"",https://firebasestorage.googleapis.com/v0/b/arba-elx-siembra.firebasestorage.app/o/photos%2Flogs%2FbRarXiJldfASLxFvv0zg.jpg?alt=media&token=01336f67-786d-4ba9-8549-6abf0f6ee2b4
